pm9830;WATERFORD-3;WATERFORD;UNITED STATES OF AMERICA;1176;-90.471100;29.995000;;-90.4711;29.995
pm9831;WATTS BAR-1;WATTS BAR;UNITED STATES OF AMERICA;2288;-84.790300;35.602800;;-84.7903;35.6028
pm9832;WATTS BAR-2;WATTS BAR;UNITED STATES OF AMERICA;2288;-84.790300;35.602800;;-84.7903;35.6028
pm9833;WOLF CREEK;WOLF CREEK;UNITED STATES OF AMERICA;1160;-95.688900;38.238900;;-95.6889;38.2389
pm9834;CHANGJIANG 1;CHANG JIANG;CHINA;1220;108.812500;19.423056;;108.8125;19.423056
pm9835;CHANGJIANG 2;CHANG JIANG;CHINA;1220;108.812500;19.423056;;108.8125;19.423056
pm9836;FANGCHENGGANG 1;FANGCHENGGANG;CHINA;1000;108.347253;21.615298;;108.347253;21.615298
pm9837;FANGJIASHAN 1;QINSHAN;CHINA;6038;120.933000;30.450000;;120.933;30.45
pm9838;FANGJIASHAN 2;QINSHAN;CHINA;6038;120.933000;30.450000;;120.933;30.45
pm9839;FUQING 1;FUQING;CHINA;3000;119.450556;25.448056;;119.450556;25.448056
pm9840;FUQING 2;FUQING;CHINA;3000;119.450556;25.448056;;119.450556;25.448056
pm9841;FUQING 3;FUQING;CHINA;3000;119.450556;25.448056;;119.450556;25.448056
pm9842;GUANGDONG-1;GUANGDONG;CHINA;1888;114.533000;22.600000;;114.533;22.6
pm9843;GUANGDONG-2;GUANGDONG;CHINA;1888;114.533000;22.600000;;114.533;22.6
pm9844;HAIYANG 1;HAIYANG;CHINA;2000;121.383333;36.708333;;121.383333;36.708333
pm9845;HAIYANG 2;HAIYANG;CHINA;2000;121.383333;36.708333;;121.383333;36.708333
pm9846;HONGYANHE 1;HONGYANHE;CHINA;4000;121.475000;39.801944;;121.475;39.801944
pm9847;HONGYANHE 2;HONGYANHE;CHINA;4000;121.475000;39.801944;;121.475;39.801944
pm9848;HONGYANHE 3;HONGYANHE;CHINA;4000;121.475000;39.801944;;121.475;39.801944
pm9849;HONGYANHE 4;HONGYANHE;CHINA;4000;121.475000;39.801944;;121.475;39.801944
pm9850;LINGAO 1;LINGAO;CHINA;3876;114.542000;22.600000;;114.542;22.6
pm9851;LINGAO 2;LINGAO;CHINA;3876;114.542000;22.600000;;114.542;22.6
pm9852;LINGAO 3;LINGAO II;CHINA;3876;114.542000;22.600000;;114.542;22.6
pm9853;LINGAO 4;LINGAO II;CHINA;3876;114.542000;22.600000;;114.542;22.6
pm9854;NINGDE 1;NINGDE;CHINA;4000;120.283333;27.045000;;120.283333;27.045
pm9855;NINGDE 2;NINGDE;CHINA;4000;120.283333;27.045000;;120.283333;27.045
pm9856;NINGDE 3;NINGDE;CHINA;4000;120.283333;27.045000;;120.283333;27.045
pm9857;NINGDE 4;NINGDE;CHINA;4000;120.283333;27.045000;;120.283333;27.045
pm9858;QINSHAN 1;QINSHAN;CHINA;6038;120.933000;30.450000;;120.933;30.45
pm9859;QINSHAN 2-1;QINSHAN;CHINA;6038;120.933000;30.450000;;120.933;30.45
pm9860;QINSHAN 2-2;QINSHAN;CHINA;6038;120.933000;30.450000;;120.933;30.45
pm9861;QINSHAN 2-3;QINSHAN;CHINA;6038;120.933000;30.450000;;120.933;30.45
pm9862;QINSHAN 2-4;QINSHAN;CHINA;6038;120.933000;30.450000;;120.933;30.45
pm9863;QINSHAN 3-1;QINSHAN;CHINA;6038;120.933000;30.450000;;120.933;30.45
pm9864;QINSHAN 3-2;QINSHAN;CHINA;6038;120.933000;30.450000;;120.933;30.45
pm9865;SANMEN 1;SANMEN;CHINA;2000;121.641944;29.101111;;121.641944;29.101111
pm9866;SANMEN 2;SANMEN;CHINA;2000;121.641944;29.101111;;121.641944;29.101111
pm9867;TAISHAN 1;TAISHAN;CHINA;3400;113.000000;22.000000;;113;22
pm9868;TAISHAN 2;TAISHAN;CHINA;3400;113.000000;22.000000;;113;22
pm9869;TIANWAN 1;TIANWAN;CHINA;1866;119.447000;34.683300;;119.447;34.6833
pm9870;TIANWAN 2;TIANWAN;CHINA;1866;119.447000;34.683300;;119.447;34.6833
pm9871;YANGJIANG 1;YANGJIANG;CHINA;3000;112.261111;21.708333;;112.261111;21.708333
pm9872;YANGJIANG 2;YANGJIANG;CHINA;3000;112.261111;21.708333;;112.261111;21.708333
pm9873;YANGJIANG 3;YANGJIANG;CHINA;3000;112.261111;21.708333;;112.261111;21.708333
pm9874;FUKUSHIMA-DAIICHI-1;FUKUSHIMA-DAIICHI;JAPAN;4546;141.033000;37.416700;;141.033;37.4167
pm9875;FUKUSHIMA-DAIICHI-2;FUKUSHIMA-DAIICHI;JAPAN;4546;141.033000;37.416700;;141.033;37.4167
pm9876;CHASNUPP  2;CHASNUPP;PAKISTAN;600;71.483300;32.666700;;71.4833;32.6667
pm9877;CHASNUPP 1;CHASNUPP;PAKISTAN;600;71.483300;32.666700;;71.4833;32.6667
pm9878;KANUPP;KANUPP;PAKISTAN;125;66.800000;24.850000;;66.8;24.85
pm9879;ARMENIA-2;ARMENIA;ARMENIA;375;44.133300;40.166700;;44.1333;40.1667
pm9880;BELENE-1;BELENE;BULGARIA;1906;25.133989;43.596470;;25.133989;43.59647
pm9881;BELENE-2;BELENE;BULGARIA;1906;25.133989;43.596470;;25.133989;43.59647
pm9882;KOZLODUY-5;KOZLODUY;BULGARIA;1906;23.633300;43.750000;;23.6333;43.75
pm9883;KOZLODUY-6;KOZLODUY;BULGARIA;1906;23.633300;43.750000;;23.6333;43.75
pm9884;DUKOVANY-1;DUKOVANY;CZECH REPUBLIC;1796;16.133300;49.083300;;16.1333;49.0833
pm9885;DUKOVANY-2;DUKOVANY;CZECH REPUBLIC;1796;16.133300;49.083300;;16.1333;49.0833
pm9886;DUKOVANY-3;DUKOVANY;CZECH REPUBLIC;1796;16.133300;49.083300;;16.1333;49.0833
pm9887;DUKOVANY-4;DUKOVANY;CZECH REPUBLIC;1796;16.133300;49.083300;;16.1333;49.0833
pm9888;TEMELIN-1;TEMELIN;CZECH REPUBLIC;1926;14.266700;49.166700;;14.2667;49.1667
pm9889;TEMELIN-2;TEMELIN;CZECH REPUBLIC;1926;14.266700;49.166700;;14.2667;49.1667
pm9890;PAKS-1;PAKS;HUNGARY;1889;18.854200;46.572500;;18.8542;46.5725
pm9891;PAKS-2;PAKS;HUNGARY;1889;18.854200;46.572500;;18.8542;46.5725
pm9892;PAKS-3;PAKS;HUNGARY;1889;18.854200;46.572500;;18.8542;46.5725
pm9893;PAKS-4;PAKS;HUNGARY;1889;18.854200;46.572500;;18.8542;46.5725
pm9894;CERNAVODA-1;CERNAVODA;ROMANIA;1300;28.016700;44.316700;;28.0167;44.3167
pm9895;CERNAVODA-2;CERNAVODA;ROMANIA;1300;28.016700;44.316700;;28.0167;44.3167
pm9896;AKADEMIK LOMONOSOV 1;VILYUCHINSK;RUSSIAN FEDERATION;34;30.258056;59.931389;;30.258056;59.931389
pm9897;AKADEMIK LOMONOSOV 2;VILYUCHINSK;RUSSIAN FEDERATION;64;30.258056;59.931389;;30.258056;59.931389
pm9898;BALAKOVO-1;BALAKOVO;RUSSIAN FEDERATION;3800;47.366700;51.916700;;47.3667;51.9167
pm9899;BALAKOVO-2;BALAKOVO;RUSSIAN FEDERATION;3800;47.366700;51.916700;;47.3667;51.9167
pm9900;BALAKOVO-3;BALAKOVO;RUSSIAN FEDERATION;3800;47.366700;51.916700;;47.3667;51.9167
pm9901;BALAKOVO-4;BALAKOVO;RUSSIAN FEDERATION;3800;47.366700;51.916700;;47.3667;51.9167
pm9902;BELOYARSKY-3 (BN-600);BELOYARSKY;RUSSIAN FEDERATION;1364;61.316700;56.850000;;61.3167;56.85
pm9903;BELOYARSKY-4 (BN-800);BELOYARSKY;RUSSIAN FEDERATION;1364;61.316700;56.850000;;61.3167;56.85
pm9904;FLAMANVILLE-2;FLAMANVILLE;FRANCE;2660;-1.881390;49.535800;;-1.88139;49.5358
pm9905;FLAMANVILLE-3;FLAMANVILLE;FRANCE;2660;-1.881390;49.535800;;-1.88139;49.5358
pm9906;GOLFECH-1;GOLFECH;FRANCE;2620;0.866670;44.100000;;0.86667;44.1
pm9907;GOLFECH-2;GOLFECH;FRANCE;2620;0.866670;44.100000;;0.86667;44.1
pm9908;GRAVELINES-1;GRAVELINES;FRANCE;5460;2.144170;51.016100;;2.14417;51.0161
pm9909;GRAVELINES-2;GRAVELINES;FRANCE;5460;2.144170;51.016100;;2.14417;51.0161
pm9910;GRAVELINES-3;GRAVELINES;FRANCE;5460;2.144170;51.016100;;2.14417;51.0161
pm9911;GRAVELINES-4;GRAVELINES;FRANCE;5460;2.144170;51.016100;;2.14417;51.0161
pm9912;GRAVELINES-5;GRAVELINES;FRANCE;5460;2.144170;51.016100;;2.14417;51.0161
pm9913;GRAVELINES-6;GRAVELINES;FRANCE;5460;2.144170;51.016100;;2.14417;51.0161
pm9914;NOGENT-1;NOGENT;FRANCE;2620;3.520000;48.517200;;3.52;48.5172
pm9915;NOGENT-2;NOGENT;FRANCE;2620;3.520000;48.517200;;3.52;48.5172
pm9916;PALUEL-1;PALUEL;FRANCE;5320;0.633060;49.858100;;0.63306;49.8581
pm9917;PALUEL-2;PALUEL;FRANCE;5320;0.633060;49.858100;;0.63306;49.8581
pm9918;PALUEL-3;PALUEL;FRANCE;5320;0.633060;49.858100;;0.63306;49.8581
pm9919;PALUEL-4;PALUEL;FRANCE;5320;0.633060;49.858100;;0.63306;49.8581
pm9920;PENLY-1;PENLY;FRANCE;2660;1.211940;49.975600;;1.21194;49.9756
pm9921;ASCO-2;ASCO;SPAIN;1992;0.566670;41.200000;;0.56667;41.2
pm9922;COFRENTES;COFRENTES;SPAIN;1064;-1.050000;39.216700;;-1.05;39.2167
pm9923;SANTA MARIA DE GARONA;SANTA MARIA DE GARONA;SPAIN;446;-3.216670;42.766700;;-3.21667;42.7667
pm9924;TRILLO-1;TRILLO;SPAIN;1003;-2.600000;40.683300;;-2.6;40.6833
pm9925;VANDELLOS-2;VANDELLOS;SPAIN;1045;0.883330;40.966700;;0.88333;40.9667
pm9926;FORSMARK-1;FORSMARK;SWEDEN;3138;18.183300;60.400000;;18.1833;60.4
pm9927;FORSMARK-2;FORSMARK;SWEDEN;3138;18.183300;60.400000;;18.1833;60.4
pm9928;FORSMARK-3;FORSMARK;SWEDEN;3138;18.183300;60.400000;;18.1833;60.4
pm9929;OSKARSHAMN-1;OSKARSHAMN;SWEDEN;2511;16.666700;57.416700;;16.6667;57.4167
pm9930;OSKARSHAMN-2;OSKARSHAMN;SWEDEN;2511;16.666700;57.416700;;16.6667;57.4167
pm9931;OSKARSHAMN-3;OSKARSHAMN;SWEDEN;2511;16.666700;57.416700;;16.6667;57.4167
pm9932;RINGHALS-1;RINGHALS;SWEDEN;3649;12.116700;57.250000;;12.1167;57.25
pm9933;RINGHALS-2;RINGHALS;SWEDEN;3649;12.116700;57.250000;;12.1167;57.25
pm9934;RINGHALS-3;RINGHALS;SWEDEN;3649;12.116700;57.250000;;12.1167;57.25
pm9935;RINGHALS-4;RINGHALS;SWEDEN;3649;12.116700;57.250000;;12.1167;57.25
pm9936;BEZNAU-1;BEZNAU;SWITZERLAND;730;8.233330;47.566700;;8.23333;47.5667
pm9937;BEZNAU-2;BEZNAU;SWITZERLAND;730;8.233330;47.566700;;8.23333;47.5667
pm9938;FUKUSHIMA-DAIICHI-3;FUKUSHIMA-DAIICHI;JAPAN;4546;141.033000;37.416700;;141.033;37.4167
pm9939;FUKUSHIMA-DAIICHI-4;FUKUSHIMA-DAIICHI;JAPAN;4546;141.033000;37.416700;;141.033;37.4167
pm9940;FUKUSHIMA-DAIICHI-5;FUKUSHIMA-DAIICHI;JAPAN;4546;141.033000;37.416700;;141.033;37.4167
pm9941;FUKUSHIMA-DAIICHI-6;FUKUSHIMA-DAIICHI;JAPAN;4546;141.033000;37.416700;;141.033;37.4167
pm9942;FUKUSHIMA-DAINI-1;FUKUSHIMA-DAINI;JAPAN;4268;141.033000;37.316700;;141.033;37.3167
pm9943;FUKUSHIMA-DAINI-2;FUKUSHIMA-DAINI;JAPAN;4268;141.033000;37.316700;;141.033;37.3167
pm9944;FUKUSHIMA-DAINI-3;FUKUSHIMA-DAINI;JAPAN;4268;141.033000;37.316700;;141.033;37.3167
pm9945;FUKUSHIMA-DAINI-4;FUKUSHIMA-DAINI;JAPAN;4268;141.033000;37.316700;;141.033;37.3167
pm9946;GENKAI-1;GENKAI;JAPAN;3312;129.833000;33.516700;;129.833;33.5167
pm9947;GENKAI-2;GENKAI;JAPAN;3312;129.833000;33.516700;;129.833;33.5167
pm9948;GENKAI-3;GENKAI;JAPAN;3312;129.833000;33.516700;;129.833;33.5167
pm9949;GENKAI-4;GENKAI;JAPAN;3312;129.833000;33.516700;;129.833;33.5167
pm9950;HAMAOKA-3;HAMAOKA;JAPAN;3360;138.150000;34.616700;;138.15;34.6167
pm9951;HAMAOKA-4;HAMAOKA;JAPAN;3360;138.150000;34.616700;;138.15;34.6167
pm9952;HAMAOKA-5;HAMAOKA;JAPAN;3360;138.150000;34.616700;;138.15;34.6167
pm9953;HIGASHI DORI 1 (TOHOKU);HIGASHI DORI;JAPAN;1067;141.317000;41.266700;;141.317;41.2667
pm9954;IKATA-1;IKATA;JAPAN;1922;132.317000;33.483300;;132.317;33.4833
pm9955;PENLY-2;PENLY;FRANCE;2660;1.211940;49.975600;;1.21194;49.9756
pm9956;ST. ALBAN-1;ST. ALBAN;FRANCE;2670;4.755560;45.405000;;4.75556;45.405
pm9957;ST. ALBAN-2;ST. ALBAN;FRANCE;2670;4.755560;45.405000;;4.75556;45.405
pm9958;ST. LAURENT-B-1;ST. LAURENT;FRANCE;1830;1.579170;47.720300;;1.57917;47.7203
pm9959;ST. LAURENT-B-2;ST. LAURENT;FRANCE;1830;1.579170;47.720300;;1.57917;47.7203
pm9960;TRICASTIN-1;TRICASTIN;FRANCE;3660;4.732220;44.329700;;4.73222;44.3297
pm9961;TRICASTIN-2;TRICASTIN;FRANCE;3660;4.732220;44.329700;;4.73222;44.3297
pm9962;TRICASTIN-3;TRICASTIN;FRANCE;3660;4.732220;44.329700;;4.73222;44.3297
pm9963;TRICASTIN-4;TRICASTIN;FRANCE;3660;4.732220;44.329700;;4.73222;44.3297
pm9964;BIBLIS-A (KWB A);BIBLIS;GERMANY;2407;8.416670;49.716700;;8.41667;49.7167
pm9965;BIBLIS-B (KWB B);BIBLIS;GERMANY;2407;8.416670;49.716700;;8.41667;49.7167
pm9966;BROKDORF (KBR);BROKDORF (KBR);GERMANY;1410;9.344722;53.850833;;9.344722;53.850833
pm9967;BRUNSBUETTEL (KKB);BRUNSBUETTEL (KKB);GERMANY;771;9.201667;53.891667;;9.201667;53.891667
pm9968;EMSLAND (KKE);EMSLAND (KKE);GERMANY;1329;7.317858;52.474231;;7.317858;52.474231
pm9969;GRAFENRHEINFELD (KKG);GRAFENRHEINFELD (KKG);GERMANY;1275;10.184669;49.984086;;10.184669;49.984086
pm9970;KURSK-3;KURSK;RUSSIAN FEDERATION;3700;35.616700;51.683300;;35.6167;51.6833
pm9971;KURSK-4;KURSK;RUSSIAN FEDERATION;3700;35.616700;51.683300;;35.6167;51.6833
pm9972;KURSK-5;KURSK;RUSSIAN FEDERATION;3700;35.616700;51.683300;;35.6167;51.6833
pm9973;LENINGRAD 2-1;LENINGRAD-2;RUSSIAN FEDERATION;5750;29.057100;59.830500;;29.0571;59.8305
pm9974;LENINGRAD 2-2;LENINGRAD-2;RUSSIAN FEDERATION;5750;29.057100;59.830500;;29.0571;59.8305
pm9975;LENINGRAD-1;LENINGRAD;RUSSIAN FEDERATION;5750;29.033300;59.833300;;29.0333;59.8333
pm9976;LENINGRAD-2;LENINGRAD;RUSSIAN FEDERATION;5750;29.033300;59.833300;;29.0333;59.8333
pm9977;LENINGRAD-3;LENINGRAD;RUSSIAN FEDERATION;5750;29.033300;59.833300;;29.0333;59.8333
pm9978;LENINGRAD-4;LENINGRAD;RUSSIAN FEDERATION;5750;29.033300;59.833300;;29.0333;59.8333
pm9979;NOVOVORONEZH 2-1;NOVOVORONEZH-2;RUSSIAN FEDERATION;3948;39.200000;51.275000;;39.2;51.275
pm9980;NOVOVORONEZH 2-2;NOVOVORONEZH-2;RUSSIAN FEDERATION;3948;39.200000;51.275000;;39.2;51.275
pm9981;NOVOVORONEZH-3;NOVOVORONEZH;RUSSIAN FEDERATION;3948;39.216700;51.283300;;39.2167;51.2833
pm9982;NOVOVORONEZH-4;NOVOVORONEZH;RUSSIAN FEDERATION;3948;39.216700;51.283300;;39.2167;51.2833
pm9983;NOVOVORONEZH-5;NOVOVORONEZH;RUSSIAN FEDERATION;3948;39.216700;51.283300;;39.2167;51.2833
pm9984;GROHNDE (KWG);GROHNDE (KWG);GERMANY;1360;9.413333;52.035000;;9.413333;52.035
pm9985;GUNDREMMINGEN-B (GUN-B);GUNDREMMINGEN;GERMANY;2572;10.400000;48.516700;;10.4;48.5167
pm9986;GUNDREMMINGEN-C (GUN-C);GUNDREMMINGEN;GERMANY;2572;10.400000;48.516700;;10.4;48.5167
pm9987;ISAR-1 (KKI 1);ISAR;GERMANY;2288;12.300000;48.600000;;12.3;48.6
pm9988;ISAR-2 (KKI 2);ISAR;GERMANY;2288;12.300000;48.600000;;12.3;48.6
pm9989;KRUEMMEL (KKK);KRUEMMEL (KKK);GERMANY;1346;10.408889;53.410000;;10.408889;53.41
pm9990;NECKARWESTHEIM-1 (GKN 1);NECKARWESTHEIM;GERMANY;2095;9.166670;49.033300;;9.16667;49.0333
pm9991;NECKARWESTHEIM-2 (GKN 2);NECKARWESTHEIM;GERMANY;2095;9.166670;49.033300;;9.16667;49.0333
pm9992;PHILIPPSBURG-1 (KKP 1);PHILIPPSBURG;GERMANY;2292;8.450000;49.250000;;8.45;49.25
pm9993;PHILIPPSBURG-2 (KKP 2);PHILIPPSBURG;GERMANY;2292;8.450000;49.250000;;8.45;49.25
pm9994;UNTERWESER (KKU);UNTERWESER (KKU);GERMANY;1345;8.480197;53.427700;;8.480197;53.4277
pm9995;BORSSELE;BORSSELE;NETHERLANDS;487;3.700000;51.433300;;3.7;51.4333
pm9996;ALMARAZ-1;ALMARAZ;SPAIN;1964;-5.696940;39.808100;;-5.69694;39.8081
pm9997;ALMARAZ-2;ALMARAZ;SPAIN;1964;-5.696940;39.808100;;-5.69694;39.8081
pm9998;ASCO-1;ASCO;SPAIN;1992;0.566670;41.200000;;0.56667;41.2
pm9999;ZAPOROZHE-3;ZAPOROZHE;UKRAINE;5700;34.633300;47.483300;;34.6333;47.4833
pm10000;ZAPOROZHE-4;ZAPOROZHE;UKRAINE;5700;34.633300;47.483300;;34.6333;47.4833
pm10001;ZAPOROZHE-5;ZAPOROZHE;UKRAINE;5700;34.633300;47.483300;;34.6333;47.4833
pm10002;ZAPOROZHE-6;ZAPOROZHE;UKRAINE;5700;34.633300;47.483300;;34.6333;47.4833
pm10003;DOEL-1;DOEL;BELGIUM;2910;4.250000;51.333300;;4.25;51.3333
pm10004;DOEL-2;DOEL;BELGIUM;2910;4.250000;51.333300;;4.25;51.3333
pm10005;DOEL-3;DOEL;BELGIUM;2910;4.250000;51.333300;;4.25;51.3333
pm10006;DOEL-4;DOEL;BELGIUM;2910;4.250000;51.333300;;4.25;51.3333
pm10007;TIHANGE-1;TIHANGE;BELGIUM;3016;5.283330;50.516700;;5.28333;50.5167
pm10008;TIHANGE-2;TIHANGE;BELGIUM;3016;5.283330;50.516700;;5.28333;50.5167
pm10009;TIHANGE-3;TIHANGE;BELGIUM;3016;5.283330;50.516700;;5.28333;50.5167
pm10010;LOVIISA-1;LOVIISA;FINLAND;976;26.350000;60.366700;;26.35;60.3667
pm10011;LOVIISA-2;LOVIISA;FINLAND;976;26.350000;60.366700;;26.35;60.3667
pm10012;OLKILUOTO-1;OLKILUOTO;FINLAND;3340;21.433300;61.233300;;21.4333;61.2333
pm10013;OLKILUOTO-2;OLKILUOTO;FINLAND;3340;21.433300;61.233300;;21.4333;61.2333
pm10014;OLKILUOTO-3;OLKILUOTO;FINLAND;3340;21.433300;61.233300;;21.4333;61.2333
pm10015;BELLEVILLE-1;BELLEVILLE;FRANCE;2620;2.877500;47.507500;;2.8775;47.5075
pm10016;BELLEVILLE-2;BELLEVILLE;FRANCE;2620;2.877500;47.507500;;2.8775;47.5075
pm10017;BLAYAIS-1;BLAYAIS;FRANCE;3640;-0.688610;45.260800;;-0.68861;45.2608
pm10018;BLAYAIS-2;BLAYAIS;FRANCE;3640;-0.688610;45.260800;;-0.68861;45.2608
pm10019;BLAYAIS-3;BLAYAIS;FRANCE;3640;-0.688610;45.260800;;-0.68861;45.2608
pm10020;BLAYAIS-4;BLAYAIS;FRANCE;3640;-0.688610;45.260800;;-0.68861;45.2608
pm10021;BUGEY-2;BUGEY;FRANCE;3580;5.270000;45.795600;;5.27;45.7956
pm10022;BUGEY-3;BUGEY;FRANCE;3580;5.270000;45.795600;;5.27;45.7956
pm10023;BUGEY-4;BUGEY;FRANCE;3580;5.270000;45.795600;;5.27;45.7956
pm10024;BUGEY-5;BUGEY;FRANCE;3580;5.270000;45.795600;;5.27;45.7956
pm10025;CATTENOM-1;CATTENOM;FRANCE;5200;6.216390;49.413600;;6.21639;49.4136
pm10026;CATTENOM-2;CATTENOM;FRANCE;5200;6.216390;49.413600;;6.21639;49.4136
pm10027;CATTENOM-3;CATTENOM;FRANCE;5200;6.216390;49.413600;;6.21639;49.4136
pm10028;CATTENOM-4;CATTENOM;FRANCE;5200;6.216390;49.413600;;6.21639;49.4136
pm10029;CHINON-B-1;CHINON;FRANCE;3620;0.183330;47.233300;;0.18333;47.2333
pm10030;CHINON-B-2;CHINON;FRANCE;3620;0.183330;47.233300;;0.18333;47.2333
pm10031;CHINON-B-3;CHINON;FRANCE;3620;0.183330;47.233300;;0.18333;47.2333
pm10032;CHINON-B-4;CHINON;FRANCE;3620;0.183330;47.233300;;0.18333;47.2333
pm10033;CHOOZ-B-1;CHOOZ;FRANCE;3000;4.789440;50.090000;;4.78944;50.09
pm10034;CHOOZ-B-2;CHOOZ;FRANCE;3000;4.789440;50.090000;;4.78944;50.09
pm10035;CIVAUX-1;CIVAUX;FRANCE;2990;0.659170;46.457500;;0.65917;46.4575
pm10036;CIVAUX-2;CIVAUX;FRANCE;2990;0.659170;46.457500;;0.65917;46.4575
pm10037;CRUAS-1;CRUAS;FRANCE;3660;4.755560;44.631400;;4.75556;44.6314
pm10038;CRUAS-2;CRUAS;FRANCE;3660;4.755560;44.631400;;4.75556;44.6314
pm10039;CRUAS-3;CRUAS;FRANCE;3660;4.755560;44.631400;;4.75556;44.6314
pm10040;CRUAS-4;CRUAS;FRANCE;3660;4.755560;44.631400;;4.75556;44.6314
pm10041;DAMPIERRE-1;DAMPIERRE;FRANCE;3560;2.516110;47.733900;;2.51611;47.7339
pm10042;DAMPIERRE-2;DAMPIERRE;FRANCE;3560;2.516110;47.733900;;2.51611;47.7339
pm10043;DAMPIERRE-3;DAMPIERRE;FRANCE;3560;2.516110;47.733900;;2.51611;47.7339
pm10044;DAMPIERRE-4;DAMPIERRE;FRANCE;3560;2.516110;47.733900;;2.51611;47.7339
pm10045;FESSENHEIM-1;FESSENHEIM;FRANCE;1760;7.565280;47.906400;;7.56528;47.9064
pm10046;FESSENHEIM-2;FESSENHEIM;FRANCE;1760;7.565280;47.906400;;7.56528;47.9064
pm10047;FLAMANVILLE-1;FLAMANVILLE;FRANCE;2660;-1.881390;49.535800;;-1.88139;49.5358
pm10048;ROSTOV-1;VOLGODONSK;RUSSIAN FEDERATION;3922;42.371878;47.599342;;42.371878;47.599342
pm10049;ROSTOV-2;VOLGODONSK;RUSSIAN FEDERATION;3922;42.371878;47.599342;;42.371878;47.599342
pm10050;ROSTOV-3;VOLGODONSK;RUSSIAN FEDERATION;3922;42.371878;47.599342;;42.371878;47.599342
pm10051;ROSTOV-4;VOLGODONSK;RUSSIAN FEDERATION;3922;42.371878;47.599342;;42.371878;47.599342
pm10052;SMOLENSK-1;SMOLENSK;RUSSIAN FEDERATION;2775;33.233300;54.166700;;33.2333;54.1667
pm10053;SMOLENSK-2;SMOLENSK;RUSSIAN FEDERATION;2775;33.233300;54.166700;;33.2333;54.1667
pm10054;SMOLENSK-3;SMOLENSK;RUSSIAN FEDERATION;2775;33.233300;54.166700;;33.2333;54.1667
pm10055;BOHUNICE-3;BOHUNICE V2;SLOVAK REPUBLIC;944;17.681944;48.494444;;17.681944;48.494444
pm10056;BOHUNICE-4;BOHUNICE V2;SLOVAK REPUBLIC;944;17.681944;48.494444;;17.681944;48.494444
pm10057;MOCHOVCE-1;MOCHOVCE;SLOVAK REPUBLIC;1654;18.450000;48.250000;;18.45;48.25
pm10058;MOCHOVCE-2;MOCHOVCE;SLOVAK REPUBLIC;1654;18.450000;48.250000;;18.45;48.25
pm10059;MOCHOVCE-3;MOCHOVCE II;SLOVAK REPUBLIC;1654;18.450000;48.250000;;18.45;48.25
pm10060;MOCHOVCE-4;MOCHOVCE II;SLOVAK REPUBLIC;1654;18.450000;48.250000;;18.45;48.25
pm10061;KRSKO;KRSKO;SLOVENIA;666;15.533300;45.916700;;15.5333;45.9167
pm10062;KHMELNITSKI-1;KHMELNITSKI;UKRAINE;3800;26.550000;50.600000;;26.55;50.6
pm10063;KHMELNITSKI-2;KHMELNITSKI;UKRAINE;3800;26.550000;50.600000;;26.55;50.6
pm10064;KHMELNITSKI-3;KHMELNITSKI;UKRAINE;3800;26.550000;50.600000;;26.55;50.6
pm10065;KHMELNITSKI-4;KHMELNITSKI;UKRAINE;3800;26.550000;50.600000;;26.55;50.6
pm10066;ROVNO-1;ROVNO;UKRAINE;2657;25.883300;51.333300;;25.8833;51.3333
pm10067;ROVNO-2;ROVNO;UKRAINE;2657;25.883300;51.333300;;25.8833;51.3333
pm10068;ROVNO-3;ROVNO;UKRAINE;2657;25.883300;51.333300;;25.8833;51.3333
pm10069;ROVNO-4;ROVNO;UKRAINE;2657;25.883300;51.333300;;25.8833;51.3333
pm10070;SOUTH UKRAINE-1;SOUTH UKRAINE;UKRAINE;1900;31.216700;47.816700;;31.2167;47.8167
pm10071;SOUTH UKRAINE-2;SOUTH UKRAINE;UKRAINE;1900;31.216700;47.816700;;31.2167;47.8167
pm10072;SOUTH UKRAINE-3;SOUTH UKRAINE;UKRAINE;1900;31.216700;47.816700;;31.2167;47.8167
pm10073;ZAPOROZHE-1;ZAPOROZHE;UKRAINE;5700;34.633300;47.483300;;34.6333;47.4833
pm10074;ZAPOROZHE-2;ZAPOROZHE;UKRAINE;5700;34.633300;47.483300;;34.6333;47.4833
pm10075;GOESGEN;GOESGEN;SWITZERLAND;970;7.983330;47.366700;;7.98333;47.3667
pm10076;LEIBSTADT;LEIBSTADT;SWITZERLAND;1190;8.181670;47.604700;;8.18167;47.6047
pm10077;MUEHLEBERG;MUEHLEBERG;SWITZERLAND;373;7.266670;46.966700;;7.26667;46.9667
pm10078;DUNGENESS-B1;DUNGENESS B;UNITED KINGDOM;1040;0.963889;50.913889;;0.963889;50.913889
pm10079;DUNGENESS-B2;DUNGENESS B;UNITED KINGDOM;1040;0.963889;50.913889;;0.963889;50.913889
pm10080;HARTLEPOOL-A1;HARTLEPOOL;UNITED KINGDOM;1190;-1.183330;54.633300;;-1.18333;54.6333
pm10081;HARTLEPOOL-A2;HARTLEPOOL;UNITED KINGDOM;1190;-1.183330;54.633300;;-1.18333;54.6333
pm10082;HEYSHAM-A1;HEYSHAM;UNITED KINGDOM;2400;-2.900000;54.033300;;-2.9;54.0333
pm10083;HEYSHAM-A2;HEYSHAM;UNITED KINGDOM;2400;-2.900000;54.033300;;-2.9;54.0333
